Day,Date,DJIA_Value,DJIA_Original,DJIA_Avg005,DJIA_Avg030,DJIA_Avg090,DJIA_Avg180,DJIA_Avg365,ISM_MFC_EMP_Value,ISM_MFC_EMP_Original,ISM_MFC_EMP_Avg090,ISM_MFC_EMP_Avg180,ISM_MFC_EMP_Avg365,HOUSE_SRT_MM_Value,HOUSE_SRT_MM_Original,HOUSE_SRT_MM_Avg090,HOUSE_SRT_MM_Avg180,HOUSE_SRT_MM_Avg365,MFC_MPI_Value,MFC_MPI_Original,MFC_MPI_Avg090,MFC_MPI_Avg180,MFC_MPI_Avg365
736598,2017-09-26,60.0,22369.349609,60.0,57.63,55.49,51.56,43.37,124.0,59.9,102.27,92.7,80.82,7.0,-0.8,7.69,1.55,6.03,104.0,58.8,92.01,84.34,72.89
736599,2017-09-27,60.0,22371.099609,60.0,57.8,55.58,51.64,43.47,124.0,59.9,102.82,92.94,81.07,7.0,-0.8,7.93,1.46,6.09,104.0,58.8,92.39,84.4,73.12
736600,2017-09-28,60.0,22394.740234,60.0,57.97,55.68,51.73,43.57,124.0,59.9,103.38,93.19,81.32,7.0,-0.8,8.18,1.36,6.16,104.0,58.8,92.77,84.46,73.35
736601,2017-09-29,60.0,22405.630859,60.0,58.1,55.78,51.81,43.67,124.0,59.9,103.93,93.43,81.56,7.0,-0.8,8.42,1.27,6.22,104.0,58.8,93.14,84.51,73.57
736602,2017-09-30,60.0,22405.630859,60.0,58.23,55.88,51.89,43.77,124.0,59.9,104.49,93.48,81.81,7.0,-0.8,8.67,1.17,6.28,104.0,58.8,93.52,84.59,73.8
736603,2017-10-01,60.0,22405.630859,60.0,58.33,55.96,51.98,43.87,124.0,59.9,104.72,93.52,82.06,7.0,-0.8,8.91,1.08,6.35,104.0,58.8,93.62,84.67,74.03
736604,2017-10-02,61.0,22559.380859,60.2,58.47,56.04,52.06,43.97,127.0,60.3,104.99,93.58,82.31,7.0,-0.8,9.16,0.98,6.41,122.0,60.8,93.92,84.84,74.3
736605,2017-10-03,62.0,22646.320313,60.6,58.63,56.16,52.15,44.07,127.0,60.3,105.26,93.64,82.54,7.0,-0.8,9.4,0.89,6.47,122.0,60.8,94.22,85.02,74.53
736606,2017-10-04,63.0,22685.939453,61.2,58.83,56.29,52.25,44.18,127.0,60.3,105.52,93.71,82.76,7.0,-0.8,9.64,0.79,6.53,122.0,60.8,94.52,85.2,74.75
736607,2017-10-05,63.0,22777.039063,61.8,59.07,56.42,52.35,44.29,127.0,60.3,105.79,93.77,82.99,7.0,-0.8,9.89,0.7,6.6,122.0,60.8,94.82,85.38,74.98
736608,2017-10-06,63.0,22773.669922,62.4,59.33,56.56,52.45,44.4,127.0,60.3,106.06,93.83,83.21,7.0,-0.8,10.13,0.61,6.66,122.0,60.8,95.12,85.56,75.2
736609,2017-10-07,63.0,22773.669922,62.8,59.6,56.69,52.55,44.5,127.0,60.3,106.32,93.89,83.44,7.0,-0.8,10.38,0.51,6.72,122.0,60.8,95.42,85.73,75.43
736610,2017-10-08,63.0,22773.669922,63.0,59.87,56.81,52.65,44.61,127.0,60.3,106.59,93.95,83.66,7.0,-0.8,10.62,0.42,6.79,122.0,60.8,95.72,85.91,75.65
736611,2017-10-09,64.0,22803.369141,63.2,60.17,56.94,52.76,44.72,127.0,60.3,106.86,94.01,83.88,7.0,-0.8,10.87,0.32,6.85,122.0,60.8,96.02,86.09,75.88
736612,2017-10-10,64.0,22850.509766,63.4,60.47,57.07,52.87,44.83,127.0,60.3,107.12,94.07,84.11,7.0,-0.8,11.11,0.23,6.91,122.0,60.8,96.32,86.27,76.1
736613,2017-10-11,64.0,22872.890625,63.6,60.7,57.19,52.98,44.94,127.0,60.3,107.39,94.13,84.33,7.0,-0.8,11.36,0.13,6.98,122.0,60.8,96.62,86.44,76.33
736614,2017-10-12,64.0,22884.820313,63.8,60.9,57.3,53.09,45.05,127.0,60.3,107.66,94.19,84.56,7.0,-0.8,11.6,0.04,7.04,122.0,60.8,96.92,86.62,76.55
736615,2017-10-13,65.0,22905.330078,64.2,61.13,57.42,53.21,45.17,127.0,60.3,107.92,94.26,84.78,7.0,-0.8,11.84,-0.06,7.1,122.0,60.8,97.22,86.8,76.78
736616,2017-10-14,65.0,22905.330078,64.4,61.37,57.54,53.33,45.28,127.0,60.3,108.19,94.32,85.01,7.0,-0.8,12.09,-0.15,7.16,122.0,60.8,97.52,86.98,77.0
736617,2017-10-15,65.0,22905.330078,64.6,61.57,57.68,53.44,45.4,127.0,60.3,108.46,94.38,85.23,7.0,-0.8,12.33,0.01,7.23,122.0,60.8,97.82,87.16,77.22
736618,2017-10-16,65.0,22960.119141,64.8,61.77,57.81,53.56,45.52,127.0,60.3,108.72,94.44,85.46,7.0,-0.8,12.58,0.16,7.29,122.0,60.8,98.12,87.33,77.45
736619,2017-10-17,65.0,23002.199219,65.0,61.97,57.94,53.68,45.63,127.0,60.3,108.99,94.5,85.68,7.0,-0.8,12.12,0.32,7.35,122.0,60.8,98.42,87.51,77.67
736620,2017-10-18,67.0,23172.929688,65.4,62.2,58.1,53.81,45.75,127.0,60.3,109.26,94.56,85.91,-11.0,-4.7,11.47,0.37,7.37,122.0,60.8,98.72,87.69,77.9
736621,2017-10-19,67.0,23167.240234,65.8,62.43,58.26,53.93,45.87,127.0,60.3,109.52,94.62,86.13,-11.0,-4.7,10.81,0.43,7.42,122.0,60.8,99.02,87.87,78.12
736622,2017-10-20,68.0,23328.839844,66.4,62.7,58.42,54.07,46.0,127.0,60.3,109.79,94.68,86.36,-11.0,-4.7,10.16,0.48,7.48,122.0,60.8,99.32,88.04,78.35
736623,2017-10-21,68.0,23328.839844,67.0,62.97,58.59,54.19,46.12,127.0,60.3,110.06,94.74,86.58,-11.0,-4.7,9.5,0.54,7.53,122.0,60.8,99.62,88.22,78.57
736624,2017-10-22,68.0,23328.839844,67.6,63.23,58.76,54.3,46.25,127.0,60.3,110.32,94.81,86.81,-11.0,-4.7,8.84,0.59,7.59,122.0,60.8,99.92,88.4,78.8
736625,2017-10-23,69.0,23368.369141,68.0,63.53,58.92,54.42,46.38,127.0,60.3,110.59,94.87,87.03,-11.0,-4.7,8.19,0.65,7.64,122.0,60.8,100.22,88.58,79.02
736626,2017-10-24,70.0,23485.25,68.6,63.87,59.1,54.54,46.51,127.0,60.3,110.86,94.93,87.25,-11.0,-4.7,7.53,0.71,7.7,122.0,60.8,100.52,88.76,79.25
736627,2017-10-25,69.0,23451.509766,68.8,64.17,59.26,54.66,46.63,127.0,60.3,111.12,94.99,87.48,-11.0,-4.7,6.88,0.76,7.75,122.0,60.8,100.82,88.93,79.47
736628,2017-10-26,69.0,23459.839844,69.0,64.47,59.41,54.78,46.76,127.0,60.3,111.39,95.05,87.7,-11.0,-4.7,6.22,0.82,7.81,122.0,60.8,101.12,89.11,79.7
736629,2017-10-27,69.0,23449.400391,69.2,64.77,59.57,54.91,46.88,127.0,60.3,111.66,95.11,87.93,-11.0,-4.7,5.57,0.87,7.86,122.0,60.8,101.42,89.29,79.92
736630,2017-10-28,69.0,23449.400391,69.2,65.07,59.72,55.03,47.01,127.0,60.3,111.92,95.47,88.15,-11.0,-4.7,4.91,0.93,7.92,122.0,60.8,101.72,89.58,80.15
736631,2017-10-29,69.0,23449.400391,69.0,65.37,59.87,55.15,47.14,127.0,60.3,112.19,95.83,88.38,-11.0,-4.7,4.26,0.98,7.97,122.0,60.8,102.02,89.88,80.37
736632,2017-10-30,69.0,23428.75,69.0,65.67,60.01,55.27,47.26,127.0,60.3,112.63,96.19,88.6,-11.0,-4.7,3.6,1.04,8.02,122.0,60.8,102.47,90.17,80.59
736633,2017-10-31,69.0,23406.349609,69.0,65.97,60.14,55.39,47.39,127.0,60.3,113.08,96.56,88.83,-11.0,-4.7,2.94,1.09,8.08,122.0,60.8,102.91,90.47,80.82
736634,2017-11-01,70.0,23517.710938,69.2,66.27,60.29,55.52,47.52,123.0,59.8,113.48,96.89,88.98,-11.0,-4.7,2.29,1.15,8.13,103.0,58.7,103.14,90.66,80.98
736635,2017-11-02,70.0,23531.380859,69.4,66.53,60.43,55.64,47.65,123.0,59.8,113.88,97.23,89.12,-11.0,-4.7,1.63,1.21,8.19,103.0,58.7,103.38,90.84,81.15
736636,2017-11-03,70.0,23557.060547,69.6,66.77,60.58,55.76,47.79,123.0,59.8,114.28,97.57,89.27,-11.0,-4.7,0.98,1.26,8.24,103.0,58.7,103.61,91.03,81.31
736637,2017-11-04,70.0,23557.060547,69.8,67.0,60.72,55.88,47.92,123.0,59.8,114.68,97.91,89.42,-11.0,-4.7,0.32,1.32,8.3,103.0,58.7,103.84,91.22,81.48
736638,2017-11-05,70.0,23557.060547,70.0,67.23,60.86,56.01,48.06,123.0,59.8,115.08,98.25,89.57,-11.0,-4.7,-0.33,1.37,8.35,103.0,58.7,104.08,91.41,81.64
736639,2017-11-06,70.0,23574.859375,70.0,67.47,60.99,56.13,48.19,123.0,59.8,115.48,98.59,89.72,-11.0,-4.7,-0.99,1.43,8.41,103.0,58.7,104.31,91.6,81.81
736640,2017-11-07,71.0,23602.119141,70.2,67.73,61.14,56.27,48.32,123.0,59.8,115.88,98.93,89.86,-11.0,-4.7,-1.64,1.48,8.46,103.0,58.7,104.54,91.79,81.97
736641,2017-11-08,70.0,23575.0,70.2,67.93,61.3,56.39,48.45,123.0,59.8,116.28,99.27,90.01,-11.0,-4.7,-2.3,1.54,8.52,103.0,58.7,104.78,91.98,82.13
736642,2017-11-09,70.0,23516.740234,70.2,68.13,61.46,56.52,48.57,123.0,59.8,116.68,99.61,90.16,-11.0,-4.7,-2.96,1.59,8.57,103.0,58.7,105.01,92.17,82.3
736643,2017-11-10,69.0,23452.199219,70.0,68.3,61.6,56.64,48.68,123.0,59.8,117.08,99.94,90.31,-11.0,-4.7,-3.61,1.65,8.63,103.0,58.7,105.24,92.36,82.46
736644,2017-11-11,69.0,23452.199219,69.8,68.47,61.74,56.76,48.79,123.0,59.8,117.48,100.28,90.45,-11.0,-4.7,-4.27,1.71,8.68,103.0,58.7,105.48,92.54,82.63
736645,2017-11-12,69.0,23452.199219,69.4,68.6,61.88,56.88,48.9,123.0,59.8,117.88,100.62,90.6,-11.0,-4.7,-4.92,1.66,8.74,103.0,58.7,105.71,92.73,82.79
736646,2017-11-13,69.0,23461.679688,69.2,68.73,62.01,57.01,49.01,123.0,59.8,118.28,100.96,90.75,-11.0,-4.7,-5.58,1.61,8.79,103.0,58.7,105.94,92.92,82.96
736647,2017-11-14,69.0,23414.080078,69.0,68.87,62.14,57.14,49.12,123.0,59.8,118.68,101.3,90.9,-11.0,-4.7,-5.57,1.56,8.85,103.0,58.7,106.18,93.11,83.12
736648,2017-11-15,68.0,23344.990234,68.8,68.97,62.28,57.26,49.22,123.0,59.8,119.08,101.64,91.05,-11.0,-4.7,-5.56,1.51,8.9,103.0,58.7,106.41,93.3,83.28
736649,2017-11-16,70.0,23492.189453,69.0,69.13,62.44,57.39,49.33,123.0,59.8,119.48,101.98,91.19,-11.0,-4.7,-5.54,1.46,8.96,103.0,58.7,106.64,93.49,83.45
736650,2017-11-17,69.0,23433.769531,69.0,69.2,62.6,57.52,49.44,123.0,59.8,119.88,102.32,91.34,73.0,13.7,-4.6,1.87,8.81,103.0,58.7,106.88,93.68,83.61
736651,2017-11-18,69.0,23433.769531,69.0,69.27,62.76,57.64,49.55,123.0,59.8,120.28,102.66,91.49,73.0,13.7,-3.66,2.29,8.66,103.0,58.7,107.11,93.87,83.78
736652,2017-11-19,69.0,23433.769531,69.0,69.3,62.92,57.77,49.66,123.0,59.8,120.68,102.99,91.64,73.0,13.7,-2.71,2.71,8.51,103.0,58.7,107.34,94.06,83.94
736653,2017-11-20,69.0,23456.880859,69.2,69.33,63.07,57.88,49.77,123.0,59.8,121.08,103.33,91.79,73.0,13.7,-1.77,3.12,8.36,103.0,58.7,107.58,94.24,84.11
736654,2017-11-21,71.0,23617.800781,69.4,69.43,63.24,58.01,49.89,123.0,59.8,121.48,103.67,91.93,73.0,13.7,-0.82,3.54,8.22,103.0,58.7,107.81,94.43,84.27
736655,2017-11-22,71.0,23605.769531,69.8,69.5,63.42,58.13,50.0,123.0,59.8,121.88,104.01,92.08,73.0,13.7,0.12,3.96,8.07,103.0,58.7,108.04,94.62,84.44
736656,2017-11-23,71.0,23605.769531,70.2,69.53,63.59,58.26,50.11,123.0,59.8,122.28,104.35,92.23,73.0,13.7,1.07,4.37,7.92,103.0,58.7,108.28,94.81,84.6
736657,2017-11-24,71.0,23599.179688,70.6,69.6,63.76,58.39,50.22,123.0,59.8,122.68,104.69,92.38,73.0,13.7,2.01,4.79,7.77,103.0,58.7,108.51,95.0,84.76
736658,2017-11-25,71.0,23599.179688,71.0,69.67,63.92,58.52,50.33,123.0,59.8,123.08,105.03,92.53,73.0,13.7,2.96,5.21,7.62,103.0,58.7,108.74,95.19,84.93
736659,2017-11-26,71.0,23599.179688,71.0,69.73,64.1,58.64,50.44,123.0,59.8,123.48,105.37,92.67,73.0,13.7,3.9,5.62,7.48,103.0,58.7,108.98,95.38,85.09
736660,2017-11-27,71.0,23638.919922,71.0,69.8,64.28,58.77,50.55,123.0,59.8,123.88,105.71,92.82,73.0,13.7,4.84,6.04,7.33,103.0,58.7,109.21,95.57,85.26
736661,2017-11-28,73.0,23849.609375,71.4,69.93,64.47,58.91,50.66,123.0,59.8,124.28,105.98,92.97,73.0,13.7,5.79,6.46,7.18,103.0,58.7,109.44,95.75,85.42
736662,2017-11-29,74.0,23959.759766,72.0,70.1,64.67,59.04,50.78,123.0,59.8,124.68,106.25,93.12,73.0,13.7,6.73,6.87,7.03,103.0,58.7,109.68,95.93,85.59
736663,2017-11-30,77.0,24327.820313,73.2,70.37,64.89,59.19,50.9,123.0,59.8,124.67,106.52,93.27,73.0,13.7,7.68,7.29,6.88,103.0,58.7,109.67,96.12,85.75
736664,2017-12-01,77.0,24322.060547,74.4,70.6,65.11,59.34,51.03,122.0,59.7,124.64,106.79,93.42,73.0,13.7,8.62,7.71,6.74,99.0,58.2,109.61,96.28,85.87
736665,2017-12-02,77.0,24322.060547,75.6,70.83,65.33,59.49,51.15,122.0,59.7,124.62,107.06,93.58,73.0,13.7,9.57,8.12,6.59,99.0,58.2,109.56,96.44,85.99
736666,2017-12-03,77.0,24322.060547,76.4,71.07,65.56,59.64,51.27,122.0,59.7,124.6,107.32,93.73,73.0,13.7,10.51,8.54,6.44,99.0,58.2,109.5,96.6,86.11
736667,2017-12-04,79.0,24534.039063,77.4,71.37,65.81,59.81,51.4,122.0,59.7,124.58,107.59,93.89,73.0,13.7,11.46,8.96,6.29,99.0,58.2,109.44,96.76,86.23
736668,2017-12-05,77.0,24349.740234,77.4,71.6,66.06,59.96,51.53,122.0,59.7,124.56,107.86,94.05,73.0,13.7,12.4,9.37,6.15,99.0,58.2,109.39,96.92,86.35
736669,2017-12-06,76.0,24229.349609,77.2,71.8,66.29,60.11,51.65,122.0,59.7,124.53,108.12,94.2,73.0,13.7,13.34,9.79,6.0,99.0,58.2,109.33,97.08,86.47
736670,2017-12-07,77.0,24262.880859,77.2,72.0,66.53,60.26,51.76,122.0,59.7,124.51,108.39,94.36,73.0,13.7,14.29,10.21,5.85,99.0,58.2,109.28,97.24,86.59
736671,2017-12-08,77.0,24330.119141,77.2,72.23,66.78,60.41,51.87,122.0,59.7,124.49,108.66,94.52,73.0,13.7,15.23,10.62,5.7,99.0,58.2,109.22,97.41,86.72
736672,2017-12-09,77.0,24330.119141,76.8,72.47,67.02,60.56,51.98,122.0,59.7,124.47,108.92,94.67,73.0,13.7,16.18,11.04,5.55,99.0,58.2,109.17,97.57,86.84
736673,2017-12-10,77.0,24330.119141,76.8,72.73,67.24,60.7,52.09,122.0,59.7,124.44,109.19,94.83,73.0,13.7,17.12,11.46,5.41,99.0,58.2,109.11,97.73,86.96
736674,2017-12-11,78.0,24389.720703,77.2,73.03,67.47,60.85,52.21,122.0,59.7,124.42,109.46,94.98,73.0,13.7,18.07,11.87,5.26,99.0,58.2,109.06,97.89,87.08
736675,2017-12-12,79.0,24552.970703,77.6,73.37,67.7,61.01,52.32,122.0,59.7,124.4,109.72,95.14,73.0,13.7,19.01,12.29,5.11,99.0,58.2,109.0,98.05,87.2
736676,2017-12-13,80.0,24666.019531,78.2,73.73,67.94,61.17,52.44,122.0,59.7,124.38,109.99,95.3,73.0,13.7,19.96,12.78,4.96,99.0,58.2,108.94,98.21,87.32
736677,2017-12-14,80.0,24672.480469,78.8,74.1,68.18,61.33,52.55,122.0,59.7,124.36,110.26,95.45,73.0,13.7,20.9,13.27,4.81,99.0,58.2,108.89,98.37,87.44
736678,2017-12-15,80.0,24688.619141,79.4,74.5,68.41,61.49,52.67,122.0,59.7,124.33,110.52,95.61,73.0,13.7,21.84,13.76,4.67,99.0,58.2,108.83,98.53,87.56
736679,2017-12-16,80.0,24688.619141,79.8,74.83,68.64,61.64,52.78,122.0,59.7,124.31,110.79,95.76,73.0,13.7,22.79,14.24,5.07,99.0,58.2,108.78,98.69,87.68
736680,2017-12-17,80.0,24688.619141,80.0,75.2,68.87,61.8,52.9,122.0,59.7,124.29,111.06,95.92,73.0,13.7,23.73,14.73,5.48,99.0,58.2,108.72,98.86,87.8
736681,2017-12-18,82.0,24876.070313,80.4,75.63,69.11,61.97,53.02,122.0,59.7,124.27,111.32,96.08,73.0,13.7,24.47,15.22,5.88,99.0,58.2,108.67,99.02,87.92
736682,2017-12-19,82.0,24850.109375,80.8,76.07,69.36,62.13,53.14,122.0,59.7,124.24,111.59,96.23,25.0,3.3,24.67,15.44,6.16,99.0,58.2,108.61,99.18,88.04
736683,2017-12-20,82.0,24852.439453,81.2,76.5,69.6,62.31,53.25,122.0,59.7,124.22,111.86,96.39,25.0,3.3,24.87,15.67,6.43,99.0,58.2,108.56,99.34,88.16
736684,2017-12-21,82.0,24850.910156,81.6,76.87,69.84,62.48,53.37,122.0,59.7,124.2,112.12,96.55,25.0,3.3,25.07,15.89,6.7,99.0,58.2,108.5,99.5,88.28
736685,2017-12-22,81.0,24784.150391,81.8,77.2,70.08,62.64,53.49,122.0,59.7,124.18,112.39,96.7,25.0,3.3,25.27,16.11,6.98,99.0,58.2,108.44,99.66,88.4
736686,2017-12-23,81.0,24784.150391,81.6,77.53,70.31,62.81,53.61,122.0,59.7,124.16,112.66,96.86,25.0,3.3,25.47,16.33,7.25,99.0,58.2,108.39,99.82,88.52
736687,2017-12-24,81.0,24784.150391,81.4,77.87,70.54,62.97,53.73,122.0,59.7,124.13,112.92,97.01,25.0,3.3,25.67,16.56,7.53,99.0,58.2,108.33,99.98,88.64
736688,2017-12-25,81.0,24784.150391,81.2,78.2,70.78,63.13,53.84,122.0,59.7,124.11,113.19,97.17,25.0,3.3,25.87,16.78,7.8,99.0,58.2,108.28,100.14,88.76
736689,2017-12-26,81.0,24778.130859,81.0,78.53,71.01,63.29,53.96,122.0,59.7,124.09,113.46,97.33,25.0,3.3,26.07,17.0,8.07,99.0,58.2,108.22,100.31,88.88
736690,2017-12-27,81.0,24789.519531,81.0,78.87,71.24,63.46,54.08,122.0,59.7,124.07,113.72,97.48,25.0,3.3,26.27,17.22,8.35,99.0,58.2,108.17,100.47,89.01
736691,2017-12-28,82.0,24839.230469,81.2,79.17,71.49,63.63,54.19,122.0,59.7,124.04,113.99,97.64,25.0,3.3,26.47,17.44,8.62,99.0,58.2,108.11,100.63,89.13
736692,2017-12-29,82.0,24871.660156,81.4,79.43,71.73,63.81,54.32,122.0,59.7,124.02,114.26,97.79,25.0,3.3,26.67,17.67,8.9,99.0,58.2,108.06,100.79,89.25
736693,2017-12-30,82.0,24871.660156,81.6,79.6,71.98,63.97,54.44,122.0,59.7,124.0,114.36,97.95,25.0,3.3,26.87,17.89,9.17,99.0,58.2,108.0,100.81,89.37
736694,2017-12-31,82.0,24871.660156,81.8,79.77,72.21,64.13,54.56,122.0,59.7,123.94,114.47,98.11,25.0,3.3,27.07,18.11,9.44,99.0,58.2,107.74,100.83,89.49
736695,2018-01-01,82.0,24871.660156,82.0,79.93,72.43,64.29,54.68,122.0,59.7,123.89,114.57,98.26,25.0,3.3,27.27,18.33,9.72,99.0,58.2,107.49,100.86,89.61
736696,2018-01-02,82.0,24864.189453,82.0,80.1,72.64,64.47,54.81,122.0,59.7,123.83,114.68,98.42,25.0,3.3,27.47,18.56,9.99,99.0,58.2,107.23,100.88,89.73
736697,2018-01-03,83.0,24941.919922,82.2,80.23,72.87,64.64,54.93,101.0,57.0,123.54,114.67,98.5,25.0,3.3,27.67,18.78,10.27,112.0,59.7,107.12,100.97,89.85
736698,2018-01-04,84.0,25105.960938,82.6,80.47,73.1,64.83,55.06,101.0,57.0,123.26,114.66,98.58,25.0,3.3,27.87,19.0,10.54,112.0,59.7,107.01,101.07,89.97
736699,2018-01-05,86.0,25299.789063,83.4,80.8,73.36,65.02,55.19,101.0,57.0,122.97,114.64,98.67,25.0,3.3,28.07,19.22,10.81,112.0,59.7,106.9,101.16,90.09
736700,2018-01-06,86.0,25299.789063,84.2,81.1,73.61,65.21,55.32,101.0,57.0,122.68,114.63,98.75,25.0,3.3,28.27,19.44,11.09,112.0,59.7,106.79,101.26,90.21
736701,2018-01-07,86.0,25299.789063,85.0,81.4,73.86,65.4,55.45,101.0,57.0,122.39,114.62,98.83,25.0,3.3,28.47,19.67,11.36,112.0,59.7,106.68,101.35,90.33
736702,2018-01-08,86.0,25311.990234,85.6,81.7,74.1,65.58,55.58,101.0,57.0,122.1,114.61,98.91,25.0,3.3,28.67,19.89,11.64,112.0,59.7,106.57,101.44,90.45
736703,2018-01-09,87.0,25439.779297,86.2,82.03,74.36,65.77,55.71,101.0,57.0,121.81,114.6,98.99,25.0,3.3,28.87,20.11,11.91,112.0,59.7,106.46,101.54,90.57
736704,2018-01-10,87.0,25404.919922,86.4,82.33,74.61,65.96,55.84,101.0,57.0,121.52,114.59,99.08,25.0,3.3,29.07,20.33,12.18,112.0,59.7,106.34,101.63,90.69
736705,2018-01-11,88.0,25575.419922,86.8,82.63,74.87,66.14,55.98,101.0,57.0,121.23,114.58,99.16,25.0,3.3,29.27,20.56,12.46,112.0,59.7,106.23,101.73,90.81
736706,2018-01-12,90.0,25810.429688,87.6,82.97,75.14,66.34,56.12,101.0,57.0,120.94,114.57,99.24,25.0,3.3,29.47,20.78,12.73,112.0,59.7,106.12,101.82,90.93
736707,2018-01-13,90.0,25810.429688,88.4,83.3,75.42,66.55,56.27,101.0,57.0,120.66,114.56,99.32,25.0,3.3,29.67,21.0,13.01,112.0,59.7,106.01,101.92,91.05
736708,2018-01-14,90.0,25810.429688,89.0,83.63,75.7,66.76,56.41,101.0,57.0,120.37,114.54,99.41,25.0,3.3,29.87,21.22,13.28,112.0,59.7,105.9,102.01,91.18
736709,2018-01-15,90.0,25810.429688,89.6,83.97,75.98,66.96,56.55,101.0,57.0,120.08,114.53,99.49,25.0,3.3,30.07,21.09,13.55,112.0,59.7,105.79,102.11,91.3
736710,2018-01-16,93.0,26086.119141,90.6,84.4,76.27,67.18,56.7,101.0,57.0,119.79,114.52,99.57,25.0,3.3,30.47,20.97,13.83,112.0,59.7,105.68,102.2,91.42
736711,2018-01-17,93.0,26130.449219,91.2,84.77,76.56,67.41,56.85,101.0,57.0,119.5,114.51,99.65,25.0,3.3,30.87,20.84,14.1,112.0,59.7,105.57,102.29,91.54
736712,2018-01-18,93.0,26153.419922,91.8,85.13,76.83,67.63,57.01,101.0,57.0,119.21,114.5,99.73,-27.0,-8.2,30.69,20.42,14.23,112.0,59.7,105.46,102.39,91.66
736713,2018-01-19,93.0,26071.720703,92.4,85.5,77.11,67.85,57.16,101.0,57.0,118.92,114.49,99.82,-27.0,-8.2,30.51,20.01,13.99,112.0,59.7,105.34,102.48,91.78
736714,2018-01-20,93.0,26071.720703,93.0,85.87,77.39,68.07,57.31,101.0,57.0,118.63,114.48,99.9,-27.0,-8.2,30.33,19.59,13.75,112.0,59.7,105.23,102.58,91.9
736715,2018-01-21,93.0,26071.720703,93.0,86.27,77.66,68.29,57.47,101.0,57.0,118.34,114.47,99.98,-27.0,-8.2,30.16,19.17,13.5,112.0,59.7,105.12,102.67,92.02
736716,2018-01-22,94.0,26215.230469,93.2,86.7,77.92,68.51,57.62,101.0,57.0,118.06,114.46,100.06,-27.0,-8.2,29.98,18.76,13.26,112.0,59.7,105.01,102.77,92.14
736717,2018-01-23,94.0,26246.189453,93.4,87.13,78.2,68.73,57.78,101.0,57.0,117.77,114.44,100.15,-27.0,-8.2,29.8,18.34,13.01,112.0,59.7,104.9,102.86,92.26
736718,2018-01-24,96.0,26392.800781,94.0,87.63,78.5,68.96,57.94,101.0,57.0,117.48,114.43,100.23,-27.0,-8.2,29.62,17.92,12.77,112.0,59.7,104.79,102.96,92.38
736719,2018-01-25,96.0,26458.25,94.6,88.13,78.8,69.18,58.09,101.0,57.0,117.19,114.42,100.31,-27.0,-8.2,29.44,17.51,12.53,112.0,59.7,104.68,103.05,92.5
736720,2018-01-26,98.0,26616.710938,95.6,88.7,79.12,69.42,58.25,101.0,57.0,116.9,114.41,100.39,-27.0,-8.2,29.27,17.09,12.28,112.0,59.7,104.57,103.14,92.62
736721,2018-01-27,98.0,26616.710938,96.4,89.23,79.44,69.66,58.41,101.0,57.0,116.61,114.4,100.47,-27.0,-8.2,29.09,16.67,12.04,112.0,59.7,104.46,103.24,92.74
736722,2018-01-28,98.0,26616.710938,97.2,89.77,79.77,69.89,58.57,101.0,57.0,116.32,114.48,100.56,-27.0,-8.2,28.91,16.26,11.79,112.0,59.7,104.34,103.41,92.86
736723,2018-01-29,97.0,26608.900391,97.4,90.27,80.08,70.11,58.73,101.0,57.0,116.03,114.56,100.64,-27.0,-8.2,28.73,15.84,11.55,112.0,59.7,104.23,103.57,92.98
736724,2018-01-30,94.0,26256.990234,97.0,90.67,80.34,70.32,58.88,101.0,57.0,115.79,114.63,100.72,-27.0,-8.2,28.56,15.42,11.31,112.0,59.7,104.33,103.74,93.1
736725,2018-01-31,95.0,26338.029297,96.4,91.1,80.62,70.53,59.03,101.0,57.0,115.54,114.71,100.8,-27.0,-8.2,28.38,15.01,11.06,112.0,59.7,104.43,103.91,93.22
736726,2018-02-01,95.0,26306.699219,95.8,91.53,80.9,70.74,59.19,80.0,54.2,115.07,114.67,100.76,-27.0,-8.2,28.2,14.59,10.82,107.0,59.1,104.48,104.04,93.3
736727,2018-02-02,93.0,26061.789063,94.8,91.87,81.16,70.94,59.34,80.0,54.2,114.59,114.63,100.73,-27.0,-8.2,28.02,14.17,10.58,107.0,59.1,104.52,104.18,93.37
736728,2018-02-03,93.0,26061.789063,94.0,92.17,81.41,71.13,59.49,80.0,54.2,114.11,114.59,100.69,-27.0,-8.2,27.84,13.76,10.33,107.0,59.1,104.57,104.32,93.45
736729,2018-02-04,93.0,26061.789063,93.8,92.4,81.67,71.33,59.64,80.0,54.2,113.63,114.56,100.65,-27.0,-8.2,27.67,13.34,10.09,107.0,59.1,104.61,104.46,93.52
736730,2018-02-05,88.0,25520.529297,92.4,92.47,81.86,71.5,59.77,80.0,54.2,113.16,114.52,100.61,-27.0,-8.2,27.49,12.92,9.84,107.0,59.1,104.66,104.6,93.59
736731,2018-02-06,83.0,24946.230469,90.0,92.37,82.0,71.65,59.89,80.0,54.2,112.68,114.48,100.57,-27.0,-8.2,27.31,12.51,9.6,107.0,59.1,104.7,104.74,93.67
736732,2018-02-07,86.0,25293.960938,88.6,92.37,82.18,71.82,60.01,80.0,54.2,112.2,114.44,100.53,-27.0,-8.2,27.13,12.09,9.36,107.0,59.1,104.74,104.88,93.74
