Rata_Die,Date,Original,Quantized,Avg030,Avg060,Avg090,Avg180,Avg365
735848,2015-09-07,51.1,36.0,47.5,52.05,52.4,48.08,67.48
735849,2015-09-08,51.1,36.0,47.0,51.68,52.23,47.99,67.29
735850,2015-09-09,51.1,36.0,46.5,51.32,52.07,47.91,67.1
735851,2015-09-10,51.1,36.0,46.0,50.95,51.9,47.82,66.91
735852,2015-09-11,51.1,36.0,45.5,50.58,51.73,47.73,66.72
735853,2015-09-12,51.1,36.0,45.0,50.22,51.57,47.64,66.52
735854,2015-09-13,51.1,36.0,44.5,49.85,51.4,47.55,66.33
735855,2015-09-14,51.1,36.0,44.0,49.48,51.23,47.46,66.14
735856,2015-09-15,51.1,36.0,43.5,49.12,51.07,47.37,65.95
735857,2015-09-16,51.1,36.0,43.0,48.75,50.9,47.28,65.76
735858,2015-09-17,51.1,36.0,42.5,48.38,50.73,47.19,65.56
735859,2015-09-18,51.1,36.0,42.0,48.02,50.57,47.11,65.37
735860,2015-09-19,51.1,36.0,41.5,47.65,50.4,47.02,65.18
735861,2015-09-20,51.1,36.0,41.0,47.28,50.23,46.93,64.99
735862,2015-09-21,51.1,36.0,40.5,46.92,50.07,46.84,64.8
735863,2015-09-22,51.1,36.0,40.0,46.55,49.9,46.75,64.61
735864,2015-09-23,51.1,36.0,39.5,46.18,49.73,46.66,64.41
735865,2015-09-24,51.1,36.0,39.0,45.82,49.57,46.57,64.22
735866,2015-09-25,51.1,36.0,38.5,45.45,49.4,46.48,64.03
735867,2015-09-26,51.1,36.0,38.0,45.08,49.23,46.39,63.84
735868,2015-09-27,51.1,36.0,37.5,44.72,49.07,46.31,63.65
735869,2015-09-28,51.1,36.0,37.0,44.35,48.9,46.28,63.45
735870,2015-09-29,51.1,36.0,36.5,43.98,48.66,46.26,63.26
735871,2015-09-30,51.1,36.0,36.0,43.62,48.41,46.24,63.07
735872,2015-10-01,50.2,29.0,35.77,43.13,48.09,46.18,62.92
735873,2015-10-02,50.2,29.0,35.53,42.77,47.77,46.12,62.76
735874,2015-10-03,50.2,29.0,35.3,42.4,47.44,46.06,62.61
735875,2015-10-04,50.2,29.0,35.07,42.03,47.12,45.99,62.46
735876,2015-10-05,50.2,29.0,34.83,41.67,46.8,45.93,62.3
735877,2015-10-06,50.2,29.0,34.6,41.3,46.48,45.87,62.15
735878,2015-10-07,50.2,29.0,34.37,40.93,46.16,45.81,62.0
735879,2015-10-08,50.2,29.0,34.13,40.57,45.83,45.75,61.84
735880,2015-10-09,50.2,29.0,33.9,40.2,45.51,45.69,61.69
735881,2015-10-10,50.2,29.0,33.67,39.83,45.19,45.63,61.54
735882,2015-10-11,50.2,29.0,33.43,39.47,44.87,45.57,61.38
735883,2015-10-12,50.2,29.0,33.2,39.1,44.54,45.51,61.23
735884,2015-10-13,50.2,29.0,32.97,38.73,44.22,45.44,61.08
735885,2015-10-14,50.2,29.0,32.73,38.37,43.9,45.38,60.92
735886,2015-10-15,50.2,29.0,32.5,38.0,43.58,45.32,60.77
735887,2015-10-16,50.2,29.0,32.27,37.63,43.26,45.26,60.62
735888,2015-10-17,50.2,29.0,32.03,37.27,42.93,45.2,60.46
735889,2015-10-18,50.2,29.0,31.8,36.9,42.61,45.14,60.31
735890,2015-10-19,50.2,29.0,31.57,36.53,42.29,45.08,60.16
735891,2015-10-20,50.2,29.0,31.33,36.17,41.97,45.02,60.0
735892,2015-10-21,50.2,29.0,31.1,35.8,41.64,44.96,59.85
735893,2015-10-22,50.2,29.0,30.87,35.43,41.32,44.89,59.7
735894,2015-10-23,50.2,29.0,30.63,35.07,41.0,44.83,59.54
735895,2015-10-24,50.2,29.0,30.4,34.7,40.68,44.77,59.39
735896,2015-10-25,50.2,29.0,30.17,34.33,40.36,44.71,59.24
735897,2015-10-26,50.2,29.0,29.93,33.97,40.03,44.65,59.08
735898,2015-10-27,50.2,29.0,29.7,33.6,39.71,44.59,58.93
735899,2015-10-28,50.2,29.0,29.47,33.23,39.39,44.53,58.78
735900,2015-10-29,50.2,29.0,29.23,32.87,39.07,44.47,58.62
735901,2015-10-30,50.2,29.0,29.0,32.5,38.74,44.41,58.47
735902,2015-10-31,50.2,29.0,29.0,32.38,38.42,44.34,58.32
735903,2015-11-01,50.2,29.0,29.0,32.27,38.18,44.28,58.16
735904,2015-11-02,50.1,28.0,28.97,32.13,37.92,44.22,58.01
735905,2015-11-03,50.1,28.0,28.93,32.0,37.67,44.15,57.79
735906,2015-11-04,50.1,28.0,28.9,31.87,37.41,44.08,57.58
735907,2015-11-05,50.1,28.0,28.87,31.73,37.16,44.02,57.36
735908,2015-11-06,50.1,28.0,28.83,31.6,36.9,43.95,57.15
735909,2015-11-07,50.1,28.0,28.8,31.47,36.64,43.88,56.94
735910,2015-11-08,50.1,28.0,28.77,31.33,36.39,43.82,56.72
735911,2015-11-09,50.1,28.0,28.73,31.2,36.13,43.75,56.51
735912,2015-11-10,50.1,28.0,28.7,31.07,35.88,43.68,56.3
735913,2015-11-11,50.1,28.0,28.67,30.93,35.62,43.62,56.08
735914,2015-11-12,50.1,28.0,28.63,30.8,35.37,43.55,55.87
735915,2015-11-13,50.1,28.0,28.6,30.67,35.11,43.48,55.65
735916,2015-11-14,50.1,28.0,28.57,30.53,34.86,43.42,55.44
735917,2015-11-15,50.1,28.0,28.53,30.4,34.6,43.35,55.23
735918,2015-11-16,50.1,28.0,28.5,30.27,34.34,43.28,55.01
735919,2015-11-17,50.1,28.0,28.47,30.13,34.09,43.22,54.8
735920,2015-11-18,50.1,28.0,28.43,30.0,33.83,43.15,54.59
735921,2015-11-19,50.1,28.0,28.4,29.87,33.58,43.08,54.37
735922,2015-11-20,50.1,28.0,28.37,29.73,33.32,43.02,54.16
735923,2015-11-21,50.1,28.0,28.33,29.6,33.07,42.95,53.95
735924,2015-11-22,50.1,28.0,28.3,29.47,32.81,42.88,53.73
735925,2015-11-23,50.1,28.0,28.27,29.33,32.56,42.82,53.52
735926,2015-11-24,50.1,28.0,28.23,29.2,32.3,42.75,53.3
735927,2015-11-25,50.1,28.0,28.2,29.07,32.04,42.68,53.09
735928,2015-11-26,50.1,28.0,28.17,28.93,31.79,42.62,52.88
735929,2015-11-27,50.1,28.0,28.13,28.8,31.53,42.55,52.66
735930,2015-11-28,50.1,28.0,28.1,28.67,31.28,42.42,52.45
735931,2015-11-29,50.1,28.0,28.07,28.53,31.02,42.29,52.24
735932,2015-11-30,50.1,28.0,28.03,28.52,30.93,42.17,52.02
735933,2015-12-01,48.6,14.0,27.53,28.27,30.69,41.96,51.78
735934,2015-12-02,48.6,14.0,27.07,28.02,30.44,41.76,51.53
735935,2015-12-03,48.6,14.0,26.6,27.77,30.2,41.55,51.29
735936,2015-12-04,48.6,14.0,26.13,27.52,29.96,41.34,51.05
735937,2015-12-05,48.6,14.0,25.67,27.27,29.71,41.14,50.8
735938,2015-12-06,48.6,14.0,25.2,27.02,29.47,40.93,50.56
735939,2015-12-07,48.6,14.0,24.73,26.77,29.22,40.73,50.32
735940,2015-12-08,48.6,14.0,24.27,26.52,28.98,40.52,50.07
735941,2015-12-09,48.6,14.0,23.8,26.27,28.73,40.32,49.83
735942,2015-12-10,48.6,14.0,23.33,26.02,28.49,40.11,49.58
735943,2015-12-11,48.6,14.0,22.87,25.77,28.24,39.91,49.34
735944,2015-12-12,48.6,14.0,22.4,25.52,28.0,39.7,49.1
735945,2015-12-13,48.6,14.0,21.93,25.27,27.76,39.49,48.85
735946,2015-12-14,48.6,14.0,21.47,25.02,27.51,39.29,48.61
735947,2015-12-15,48.6,14.0,21.0,24.77,27.27,39.08,48.36
735948,2015-12-16,48.6,14.0,20.53,24.52,27.02,38.88,48.12
735949,2015-12-17,48.6,14.0,20.07,24.27,26.78,38.67,47.88
735950,2015-12-18,48.6,14.0,19.6,24.02,26.53,38.47,47.63
735951,2015-12-19,48.6,14.0,19.13,23.77,26.29,38.26,47.39
735952,2015-12-20,48.6,14.0,18.67,23.52,26.04,38.06,47.15
735953,2015-12-21,48.6,14.0,18.2,23.27,25.8,37.85,46.9
735954,2015-12-22,48.6,14.0,17.73,23.02,25.56,37.64,46.66
735955,2015-12-23,48.6,14.0,17.27,22.77,25.31,37.44,46.41
735956,2015-12-24,48.6,14.0,16.8,22.52,25.07,37.23,46.17
735957,2015-12-25,48.6,14.0,16.33,22.27,24.82,37.03,45.93
735958,2015-12-26,48.6,14.0,15.87,22.02,24.58,36.82,45.68
735959,2015-12-27,48.6,14.0,15.4,21.77,24.33,36.62,45.44
735960,2015-12-28,48.6,14.0,14.93,21.52,24.09,36.37,45.19
735961,2015-12-29,48.6,14.0,14.47,21.27,23.84,36.13,44.95
735962,2015-12-30,48.6,14.0,14.0,21.02,23.68,35.88,44.71
735963,2015-12-31,48.6,14.0,14.0,20.77,23.51,35.64,44.46
735964,2016-01-01,48.6,14.0,14.0,20.53,23.34,35.39,44.22
735965,2016-01-02,48.6,14.0,14.0,20.3,23.18,35.15,44.05
735966,2016-01-03,48.6,14.0,14.0,20.07,23.01,34.91,43.88
735967,2016-01-04,48.2,11.0,13.9,19.78,22.81,34.64,43.71
735968,2016-01-05,48.2,11.0,13.8,19.5,22.61,34.38,43.53
735969,2016-01-06,48.2,11.0,13.7,19.22,22.41,34.12,43.36
735970,2016-01-07,48.2,11.0,13.6,18.93,22.21,33.86,43.18
735971,2016-01-08,48.2,11.0,13.5,18.65,22.01,33.6,43.01
735972,2016-01-09,48.2,11.0,13.4,18.37,21.81,33.34,42.83
735973,2016-01-10,48.2,11.0,13.3,18.08,21.61,33.08,42.66
735974,2016-01-11,48.2,11.0,13.2,17.8,21.41,32.82,42.48
735975,2016-01-12,48.2,11.0,13.1,17.52,21.21,32.56,42.31
735976,2016-01-13,48.2,11.0,13.0,17.23,21.01,32.29,42.13
735977,2016-01-14,48.2,11.0,12.9,16.95,20.81,32.03,41.96
735978,2016-01-15,48.2,11.0,12.8,16.67,20.61,31.77,41.78
735979,2016-01-16,48.2,11.0,12.7,16.38,20.41,31.51,41.61
735980,2016-01-17,48.2,11.0,12.6,16.1,20.21,31.25,41.43
735981,2016-01-18,48.2,11.0,12.5,15.82,20.01,30.99,41.25
735982,2016-01-19,48.2,11.0,12.4,15.53,19.81,30.73,41.08
735983,2016-01-20,48.2,11.0,12.3,15.25,19.61,30.47,40.9
735984,2016-01-21,48.2,11.0,12.2,14.97,19.41,30.21,40.73
735985,2016-01-22,48.2,11.0,12.1,14.68,19.21,29.94,40.55
735986,2016-01-23,48.2,11.0,12.0,14.4,19.01,29.68,40.38
735987,2016-01-24,48.2,11.0,11.9,14.12,18.81,29.42,40.2
735988,2016-01-25,48.2,11.0,11.8,13.83,18.61,29.16,40.03
735989,2016-01-26,48.2,11.0,11.7,13.55,18.41,28.9,39.85
735990,2016-01-27,48.2,11.0,11.6,13.27,18.21,28.64,39.68
735991,2016-01-28,48.2,11.0,11.5,12.98,18.01,28.38,39.5
735992,2016-01-29,48.2,11.0,11.4,12.7,17.81,28.12,39.33
735993,2016-01-30,48.2,11.0,11.3,12.65,17.61,27.89,39.15
735994,2016-01-31,48.2,11.0,11.2,12.6,17.42,27.67,38.98
735995,2016-02-01,48.2,11.0,11.1,12.55,17.23,27.45,38.8
735996,2016-02-02,48.2,11.0,11.0,12.5,17.04,27.23,38.67
735997,2016-02-03,48.2,11.0,11.0,12.45,16.86,27.01,38.54
735998,2016-02-04,48.2,11.0,11.0,12.4,16.67,26.78,38.41
735999,2016-02-05,48.2,11.0,11.0,12.35,16.48,26.56,38.28
736000,2016-02-06,48.2,11.0,11.0,12.3,16.29,26.34,38.16
736001,2016-02-07,48.2,11.0,11.0,12.25,16.1,26.12,38.03
736002,2016-02-08,48.2,11.0,11.0,12.2,15.91,25.89,37.9
736003,2016-02-09,48.2,11.0,11.0,12.15,15.72,25.67,37.77
736004,2016-02-10,48.2,11.0,11.0,12.1,15.53,25.45,37.64
736005,2016-02-11,48.2,11.0,11.0,12.05,15.34,25.23,37.51
736006,2016-02-12,48.2,11.0,11.0,12.0,15.16,25.01,37.38
736007,2016-02-13,48.2,11.0,11.0,11.95,14.97,24.78,37.25
736008,2016-02-14,48.2,11.0,11.0,11.9,14.78,24.56,37.13
736009,2016-02-15,48.2,11.0,11.0,11.85,14.59,24.34,37.0
736010,2016-02-16,48.2,11.0,11.0,11.8,14.4,24.12,36.87
736011,2016-02-17,48.2,11.0,11.0,11.75,14.21,23.89,36.74
736012,2016-02-18,48.2,11.0,11.0,11.7,14.02,23.67,36.61
736013,2016-02-19,48.2,11.0,11.0,11.65,13.83,23.45,36.48
736014,2016-02-20,48.2,11.0,11.0,11.6,13.64,23.23,36.35
736015,2016-02-21,48.2,11.0,11.0,11.55,13.46,23.01,36.22
736016,2016-02-22,48.2,11.0,11.0,11.5,13.27,22.78,36.1
736017,2016-02-23,48.2,11.0,11.0,11.45,13.08,22.56,35.97
736018,2016-02-24,48.2,11.0,11.0,11.4,12.89,22.34,35.84
736019,2016-02-25,48.2,11.0,11.0,11.35,12.7,22.12,35.71
736020,2016-02-26,48.2,11.0,11.0,11.3,12.51,21.89,35.58
736021,2016-02-27,48.2,11.0,11.0,11.25,12.32,21.67,35.45
736022,2016-02-28,48.2,11.0,11.0,11.2,12.13,21.53,35.32
736023,2016-02-29,48.2,11.0,11.0,11.15,12.1,21.39,35.19
736024,2016-03-01,49.5,22.0,11.37,11.28,12.19,21.32,35.11
736025,2016-03-02,49.5,22.0,11.73,11.42,12.28,21.24,35.03
736026,2016-03-03,49.5,22.0,12.1,11.55,12.37,21.16,34.95
736027,2016-03-04,49.5,22.0,12.47,11.73,12.46,21.08,34.87
736028,2016-03-05,49.5,22.0,12.83,11.92,12.54,21.01,34.78
736029,2016-03-06,49.5,22.0,13.2,12.1,12.63,20.93,34.7
736030,2016-03-07,49.5,22.0,13.57,12.28,12.72,20.85,34.62
736031,2016-03-08,49.5,22.0,13.93,12.47,12.81,20.77,34.54
736032,2016-03-09,49.5,22.0,14.3,12.65,12.9,20.69,34.45
736033,2016-03-10,49.5,22.0,14.67,12.83,12.99,20.62,34.37
736034,2016-03-11,49.5,22.0,15.03,13.02,13.08,20.54,34.29
736035,2016-03-12,49.5,22.0,15.4,13.2,13.17,20.46,34.21
736036,2016-03-13,49.5,22.0,15.77,13.38,13.26,20.38,34.13
736037,2016-03-14,49.5,22.0,16.13,13.57,13.34,20.31,34.04
736038,2016-03-15,49.5,22.0,16.5,13.75,13.43,20.23,33.96
736039,2016-03-16,49.5,22.0,16.87,13.93,13.52,20.15,33.88
736040,2016-03-17,49.5,22.0,17.23,14.12,13.61,20.07,33.8
736041,2016-03-18,49.5,22.0,17.6,14.3,13.7,19.99,33.72
736042,2016-03-19,49.5,22.0,17.97,14.48,13.79,19.92,33.63
736043,2016-03-20,49.5,22.0,18.33,14.67,13.88,19.84,33.55
736044,2016-03-21,49.5,22.0,18.7,14.85,13.97,19.76,33.47
736045,2016-03-22,49.5,22.0,19.07,15.03,14.06,19.68,33.39
736046,2016-03-23,49.5,22.0,19.43,15.22,14.14,19.61,33.3
736047,2016-03-24,49.5,22.0,19.8,15.4,14.23,19.53,33.22
736048,2016-03-25,49.5,22.0,20.17,15.58,14.32,19.45,33.14
736049,2016-03-26,49.5,22.0,20.53,15.77,14.41,19.37,33.06
736050,2016-03-27,49.5,22.0,20.9,15.95,14.5,19.29,32.98
736051,2016-03-28,49.5,22.0,21.27,16.13,14.59,19.22,32.89
736052,2016-03-29,49.5,22.0,21.63,16.32,14.68,19.18,32.81
736053,2016-03-30,49.5,22.0,22.0,16.5,14.77,19.14,32.73
736054,2016-03-31,49.5,22.0,22.0,16.68,14.86,19.1,32.68
736055,2016-04-01,51.8,43.0,22.7,17.22,15.18,19.18,32.69
736056,2016-04-02,51.8,43.0,23.4,17.75,15.5,19.26,32.7
736057,2016-04-03,51.8,43.0,24.1,18.28,15.86,19.33,32.7
736058,2016-04-04,51.8,43.0,24.8,18.82,16.21,19.41,32.71
736059,2016-04-05,51.8,43.0,25.5,19.35,16.57,19.49,32.72
736060,2016-04-06,51.8,43.0,26.2,19.88,16.92,19.57,32.73
736061,2016-04-07,51.8,43.0,26.9,20.42,17.28,19.64,32.74
736062,2016-04-08,51.8,43.0,27.6,20.95,17.63,19.72,32.75
736063,2016-04-09,51.8,43.0,28.3,21.48,17.99,19.8,32.75
736064,2016-04-10,51.8,43.0,29.0,22.02,18.34,19.88,32.76
736065,2016-04-11,51.8,43.0,29.7,22.55,18.7,19.96,32.77
736066,2016-04-12,51.8,43.0,30.4,23.08,19.06,20.03,32.78
736067,2016-04-13,51.8,43.0,31.1,23.62,19.41,20.11,32.79
736068,2016-04-14,51.8,43.0,31.8,24.15,19.77,20.19,32.79
736069,2016-04-15,51.8,43.0,32.5,24.68,20.12,20.27,32.8
736070,2016-04-16,51.8,43.0,33.2,25.22,20.48,20.34,32.81
736071,2016-04-17,51.8,43.0,33.9,25.75,20.83,20.42,32.82
736072,2016-04-18,51.8,43.0,34.6,26.28,21.19,20.5,32.83
736073,2016-04-19,51.8,43.0,35.3,26.82,21.54,20.58,32.84
736074,2016-04-20,51.8,43.0,36.0,27.35,21.9,20.66,32.84
736075,2016-04-21,51.8,43.0,36.7,27.88,22.26,20.73,32.85
736076,2016-04-22,51.8,43.0,37.4,28.42,22.61,20.81,32.86
736077,2016-04-23,51.8,43.0,38.1,28.95,22.97,20.89,32.87
736078,2016-04-24,51.8,43.0,38.8,29.48,23.32,20.97,32.88
736079,2016-04-25,51.8,43.0,39.5,30.02,23.68,21.04,32.88
736080,2016-04-26,51.8,43.0,40.2,30.55,24.03,21.12,32.89
736081,2016-04-27,51.8,43.0,40.9,31.08,24.39,21.2,32.9
736082,2016-04-28,51.8,43.0,41.6,31.62,24.74,21.28,32.91
736083,2016-04-29,51.8,43.0,42.3,32.15,25.1,21.36,32.92
736084,2016-04-30,51.8,43.0,43.0,32.5,25.46,21.44,32.93
736085,2016-05-01,51.8,43.0,43.0,32.85,25.81,21.52,32.93
736086,2016-05-02,50.8,34.0,42.7,33.05,26.07,21.56,32.92
736087,2016-05-03,50.8,34.0,42.4,33.25,26.32,21.59,32.9
736088,2016-05-04,50.8,34.0,42.1,33.45,26.58,21.62,32.88
736089,2016-05-05,50.8,34.0,41.8,33.65,26.83,21.66,32.87
736090,2016-05-06,50.8,34.0,41.5,33.85,27.09,21.69,32.85
736091,2016-05-07,50.8,34.0,41.2,34.05,27.34,21.72,32.84
736092,2016-05-08,50.8,34.0,40.9,34.25,27.6,21.76,32.82
736093,2016-05-09,50.8,34.0,40.6,34.45,27.86,21.79,32.8
736094,2016-05-10,50.8,34.0,40.3,34.65,28.11,21.82,32.79
736095,2016-05-11,50.8,34.0,40.0,34.85,28.37,21.86,32.77
736096,2016-05-12,50.8,34.0,39.7,35.05,28.62,21.89,32.75
736097,2016-05-13,50.8,34.0,39.4,35.25,28.88,21.92,32.74
736098,2016-05-14,50.8,34.0,39.1,35.45,29.13,21.96,32.72
736099,2016-05-15,50.8,34.0,38.8,35.65,29.39,21.99,32.7
736100,2016-05-16,50.8,34.0,38.5,35.85,29.64,22.02,32.69
736101,2016-05-17,50.8,34.0,38.2,36.05,29.9,22.06,32.67
736102,2016-05-18,50.8,34.0,37.9,36.25,30.16,22.09,32.65
736103,2016-05-19,50.8,34.0,37.6,36.45,30.41,22.12,32.64
736104,2016-05-20,50.8,34.0,37.3,36.65,30.67,22.16,32.62
736105,2016-05-21,50.8,34.0,37.0,36.85,30.92,22.19,32.61
736106,2016-05-22,50.8,34.0,36.7,37.05,31.18,22.22,32.59
736107,2016-05-23,50.8,34.0,36.4,37.25,31.43,22.26,32.57
736108,2016-05-24,50.8,34.0,36.1,37.45,31.69,22.29,32.56
736109,2016-05-25,50.8,34.0,35.8,37.65,31.94,22.32,32.54
736110,2016-05-26,50.8,34.0,35.5,37.85,32.2,22.36,32.52
736111,2016-05-27,50.8,34.0,35.2,38.05,32.46,22.39,32.51
736112,2016-05-28,50.8,34.0,34.9,38.25,32.71,22.42,32.49
736113,2016-05-29,50.8,34.0,34.6,38.45,32.97,22.53,32.47
736114,2016-05-30,50.8,34.0,34.3,38.65,33.1,22.64,32.46
736115,2016-05-31,50.8,34.0,34.0,38.5,33.23,22.76,32.41
736116,2016-06-01,51.3,38.0,34.13,38.42,33.41,22.89,32.38
736117,2016-06-02,51.3,38.0,34.27,38.33,33.59,23.02,32.34
736118,2016-06-03,51.3,38.0,34.4,38.25,33.77,23.16,32.3
736119,2016-06-04,51.3,38.0,34.53,38.17,33.94,23.29,32.27
736120,2016-06-05,51.3,38.0,34.67,38.08,34.12,23.42,32.23
736121,2016-06-06,51.3,38.0,34.8,38.0,34.3,23.56,32.2
736122,2016-06-07,51.3,38.0,34.93,37.92,34.48,23.69,32.16
736123,2016-06-08,51.3,38.0,35.07,37.83,34.66,23.82,32.13
736124,2016-06-09,51.3,38.0,35.2,37.75,34.83,23.96,32.09
736125,2016-06-10,51.3,38.0,35.33,37.67,35.01,24.09,32.05
736126,2016-06-11,51.3,38.0,35.47,37.58,35.19,24.22,32.02
736127,2016-06-12,51.3,38.0,35.6,37.5,35.37,24.36,31.98
736128,2016-06-13,51.3,38.0,35.73,37.42,35.54,24.49,31.95
736129,2016-06-14,51.3,38.0,35.87,37.33,35.72,24.62,31.91
736130,2016-06-15,51.3,38.0,36.0,37.25,35.9,24.76,31.88
736131,2016-06-16,51.3,38.0,36.13,37.17,36.08,24.89,31.84
736132,2016-06-17,51.3,38.0,36.27,37.08,36.26,25.02,31.81
736133,2016-06-18,51.3,38.0,36.4,37.0,36.43,25.16,31.77
736134,2016-06-19,51.3,38.0,36.53,36.92,36.61,25.29,31.73
736135,2016-06-20,51.3,38.0,36.67,36.83,36.79,25.42,31.7
736136,2016-06-21,51.3,38.0,36.8,36.75,36.97,25.56,31.66
736137,2016-06-22,51.3,38.0,36.93,36.67,37.14,25.69,31.63
736138,2016-06-23,51.3,38.0,37.07,36.58,37.32,25.82,31.59
736139,2016-06-24,51.3,38.0,37.2,36.5,37.5,25.96,31.56
736140,2016-06-25,51.3,38.0,37.33,36.42,37.68,26.09,31.52
736141,2016-06-26,51.3,38.0,37.47,36.33,37.86,26.22,31.48
736142,2016-06-27,51.3,38.0,37.6,36.25,38.03,26.36,31.45
736143,2016-06-28,51.3,38.0,37.73,36.17,38.21,26.49,31.41
736144,2016-06-29,51.3,38.0,37.87,36.08,38.39,26.62,31.38
736145,2016-06-30,51.3,38.0,38.0,36.0,38.33,26.76,31.32
736146,2016-07-01,53.2,55.0,38.57,36.35,38.47,26.98,31.32
736147,2016-07-02,53.2,55.0,39.13,36.7,38.6,27.23,31.31
736148,2016-07-03,53.2,55.0,39.7,37.05,38.73,27.47,31.3
736149,2016-07-04,53.2,55.0,40.27,37.4,38.87,27.72,31.29
736150,2016-07-05,53.2,55.0,40.83,37.75,39.0,27.96,31.28
736151,2016-07-06,53.2,55.0,41.4,38.1,39.13,28.21,31.27
736152,2016-07-07,53.2,55.0,41.97,38.45,39.27,28.45,31.27
736153,2016-07-08,53.2,55.0,42.53,38.8,39.4,28.69,31.26
736154,2016-07-09,53.2,55.0,43.1,39.15,39.53,28.94,31.25
736155,2016-07-10,53.2,55.0,43.67,39.5,39.67,29.18,31.24
736156,2016-07-11,53.2,55.0,44.23,39.85,39.8,29.43,31.23
736157,2016-07-12,53.2,55.0,44.8,40.2,39.93,29.67,31.22
736158,2016-07-13,53.2,55.0,45.37,40.55,40.07,29.92,31.22
736159,2016-07-14,53.2,55.0,45.93,40.9,40.2,30.16,31.21
736160,2016-07-15,53.2,55.0,46.5,41.25,40.33,30.41,31.2
736161,2016-07-16,53.2,55.0,47.07,41.6,40.47,30.65,31.19
736162,2016-07-17,53.2,55.0,47.63,41.95,40.6,30.89,31.18
736163,2016-07-18,53.2,55.0,48.2,42.3,40.73,31.14,31.18
736164,2016-07-19,53.2,55.0,48.77,42.65,40.87,31.38,31.17
736165,2016-07-20,53.2,55.0,49.33,43.0,41.0,31.63,31.16
736166,2016-07-21,53.2,55.0,49.9,43.35,41.13,31.87,31.15
736167,2016-07-22,53.2,55.0,50.47,43.7,41.27,32.12,31.14
736168,2016-07-23,53.2,55.0,51.03,44.05,41.4,32.36,31.13
736169,2016-07-24,53.2,55.0,51.6,44.4,41.53,32.61,31.13
736170,2016-07-25,53.2,55.0,52.17,44.75,41.67,32.85,31.12
736171,2016-07-26,53.2,55.0,52.73,45.1,41.8,33.09,31.11
736172,2016-07-27,53.2,55.0,53.3,45.45,41.93,33.34,31.1
736173,2016-07-28,53.2,55.0,53.87,45.8,42.07,33.58,31.09
736174,2016-07-29,53.2,55.0,54.43,46.15,42.2,33.83,31.08
736175,2016-07-30,53.2,55.0,55.0,46.5,42.33,34.07,31.08
736176,2016-07-31,53.2,55.0,55.0,46.78,42.57,34.32,31.07
736177,2016-08-01,52.6,50.0,54.83,46.98,42.74,34.53,31.05
736178,2016-08-02,52.6,50.0,54.67,47.18,42.92,34.75,31.04
736179,2016-08-03,52.6,50.0,54.5,47.38,43.1,34.97,31.04
736180,2016-08-04,52.6,50.0,54.33,47.58,43.28,35.18,31.04
736181,2016-08-05,52.6,50.0,54.17,47.78,43.46,35.4,31.04
736182,2016-08-06,52.6,50.0,54.0,47.98,43.63,35.62,31.03
736183,2016-08-07,52.6,50.0,53.83,48.18,43.81,35.83,31.03
736184,2016-08-08,52.6,50.0,53.67,48.38,43.99,36.05,31.03
736185,2016-08-09,52.6,50.0,53.5,48.58,44.17,36.27,31.02
736186,2016-08-10,52.6,50.0,53.33,48.78,44.34,36.48,31.02
736187,2016-08-11,52.6,50.0,53.17,48.98,44.52,36.7,31.02
736188,2016-08-12,52.6,50.0,53.0,49.18,44.7,36.92,31.02
736189,2016-08-13,52.6,50.0,52.83,49.38,44.88,37.13,31.01
736190,2016-08-14,52.6,50.0,52.67,49.58,45.06,37.35,31.01
736191,2016-08-15,52.6,50.0,52.5,49.78,45.23,37.57,31.01
736192,2016-08-16,52.6,50.0,52.33,49.98,45.41,37.78,31.01
736193,2016-08-17,52.6,50.0,52.17,50.18,45.59,38.0,31.0
736194,2016-08-18,52.6,50.0,52.0,50.38,45.77,38.22,31.0
736195,2016-08-19,52.6,50.0,51.83,50.58,45.94,38.43,31.0
736196,2016-08-20,52.6,50.0,51.67,50.78,46.12,38.65,30.99
736197,2016-08-21,52.6,50.0,51.5,50.98,46.3,38.87,30.99
736198,2016-08-22,52.6,50.0,51.33,51.18,46.48,39.08,30.99
736199,2016-08-23,52.6,50.0,51.17,51.38,46.66,39.3,30.99
736200,2016-08-24,52.6,50.0,51.0,51.58,46.83,39.52,30.98
736201,2016-08-25,52.6,50.0,50.83,51.78,47.01,39.73,30.98
736202,2016-08-26,52.6,50.0,50.67,51.98,47.19,39.95,30.98
736203,2016-08-27,52.6,50.0,50.5,52.18,47.37,40.17,30.98
736204,2016-08-28,52.6,50.0,50.33,52.38,47.54,40.32,30.97
736205,2016-08-29,52.6,50.0,50.17,52.58,47.72,40.48,30.97
736206,2016-08-30,52.6,50.0,50.0,52.5,47.86,40.63,30.97
736207,2016-08-31,52.6,50.0,50.0,52.42,47.99,40.79,31.01
736208,2016-09-01,49.4,21.0,49.03,51.85,47.8,40.78,30.96
736209,2016-09-02,49.4,21.0,48.07,51.28,47.61,40.78,30.92
736210,2016-09-03,49.4,21.0,47.1,50.72,47.42,40.77,30.88
736211,2016-09-04,49.4,21.0,46.13,50.15,47.23,40.77,30.84
736212,2016-09-05,49.4,21.0,45.17,49.58,47.04,40.76,30.8
736213,2016-09-06,49.4,21.0,44.2,49.02,46.86,40.76,30.76
736214,2016-09-07,49.4,21.0,43.23,48.45,46.67,40.75,30.72
