Rata_Die,Date,Original,Quantized,Avg005,Avg030,Avg060,Avg090,Avg120,Avg180
736291,2016-11-23,25.5,127.0,127.0,5.87,-6.57,0.29,7.22,12.28
736292,2016-11-24,25.5,127.0,127.0,11.13,-4.18,1.48,8.01,12.76
736293,2016-11-25,25.5,127.0,127.0,16.4,-1.8,2.67,8.8,13.24
736294,2016-11-26,25.5,127.0,127.0,21.67,0.58,3.86,9.59,13.73
736295,2016-11-27,25.5,127.0,127.0,26.93,2.97,5.04,10.38,14.21
736296,2016-11-28,25.5,127.0,127.0,32.2,5.35,6.23,11.18,14.69
736297,2016-11-29,25.5,127.0,127.0,37.47,7.73,7.42,11.97,15.18
736298,2016-11-30,25.5,127.0,127.0,42.73,10.12,8.61,12.76,15.66
736299,2016-12-01,25.5,127.0,127.0,48.0,12.5,9.8,13.55,16.14
736300,2016-12-02,25.5,127.0,127.0,53.27,14.88,10.99,14.34,16.63
736301,2016-12-03,25.5,127.0,127.0,58.53,17.27,12.18,15.13,17.11
736302,2016-12-04,25.5,127.0,127.0,63.8,19.65,13.37,15.92,17.59
736303,2016-12-05,25.5,127.0,127.0,69.07,22.03,14.56,16.72,18.08
736304,2016-12-06,25.5,127.0,127.0,74.33,24.42,15.74,17.51,18.56
736305,2016-12-07,25.5,127.0,127.0,79.6,26.8,16.93,18.3,19.04
736306,2016-12-08,25.5,127.0,127.0,84.87,29.18,18.12,19.09,19.53
736307,2016-12-09,25.5,127.0,127.0,90.13,31.57,19.31,19.88,20.01
736308,2016-12-10,25.5,127.0,127.0,95.4,33.95,20.5,20.68,20.49
736309,2016-12-11,25.5,127.0,127.0,100.67,36.33,21.69,21.47,20.98
736310,2016-12-12,25.5,127.0,127.0,105.93,38.72,22.88,22.26,21.46
736311,2016-12-13,25.5,127.0,127.0,111.2,41.1,24.07,23.05,21.94
736312,2016-12-14,25.5,127.0,127.0,116.47,43.48,25.26,23.94,22.6
736313,2016-12-15,25.5,127.0,127.0,121.73,45.87,26.44,24.83,23.26
736314,2016-12-16,-18.7,-75.0,86.6,120.27,44.88,25.39,24.04,22.79
736315,2016-12-17,-18.7,-75.0,46.2,113.53,43.9,24.33,23.25,22.32
736316,2016-12-18,-18.7,-75.0,5.8,106.8,43.17,23.28,22.46,21.86
736317,2016-12-19,-18.7,-75.0,-34.6,100.07,42.43,22.62,21.67,21.39
736318,2016-12-20,-18.7,-75.0,-75.0,93.33,41.7,21.97,20.88,20.92
736319,2016-12-21,-18.7,-75.0,-75.0,86.6,40.97,21.31,20.08,20.46
736320,2016-12-22,-18.7,-75.0,-75.0,79.87,40.23,20.66,19.29,19.99
736321,2016-12-23,-18.7,-75.0,-75.0,73.13,39.5,20.0,18.5,19.52
736322,2016-12-24,-18.7,-75.0,-75.0,66.4,38.77,19.34,17.71,19.06
736323,2016-12-25,-18.7,-75.0,-75.0,59.67,38.03,18.69,16.92,18.59
736324,2016-12-26,-18.7,-75.0,-75.0,52.93,37.3,18.03,16.12,18.12
736325,2016-12-27,-18.7,-75.0,-75.0,46.2,36.57,17.38,15.33,17.66
736326,2016-12-28,-18.7,-75.0,-75.0,39.47,35.83,16.72,14.54,17.19
736327,2016-12-29,-18.7,-75.0,-75.0,32.73,35.1,16.07,13.75,16.72
736328,2016-12-30,-18.7,-75.0,-75.0,26.0,34.37,15.41,12.96,16.26
736329,2016-12-31,-18.7,-75.0,-75.0,19.27,33.63,14.76,12.17,15.79
736330,2017-01-01,-18.7,-75.0,-75.0,12.53,32.9,14.1,11.38,15.32
736331,2017-01-02,-18.7,-75.0,-75.0,5.8,32.17,13.44,10.58,14.86
736332,2017-01-03,-18.7,-75.0,-75.0,-0.93,31.43,12.79,9.79,14.39
736333,2017-01-04,-18.7,-75.0,-75.0,-7.67,30.7,12.13,9.0,13.92
736334,2017-01-05,-18.7,-75.0,-75.0,-14.4,29.97,11.48,8.21,13.46
736335,2017-01-06,-18.7,-75.0,-75.0,-21.13,29.23,10.82,7.42,12.99
736336,2017-01-07,-18.7,-75.0,-75.0,-27.87,28.5,10.17,6.62,12.52
736337,2017-01-08,-18.7,-75.0,-75.0,-34.6,27.77,9.51,5.83,12.06
736338,2017-01-09,-18.7,-75.0,-75.0,-41.33,27.03,8.86,5.04,11.59
736339,2017-01-10,-18.7,-75.0,-75.0,-48.07,26.3,8.2,4.25,11.12
736340,2017-01-11,-18.7,-75.0,-75.0,-54.8,25.57,7.54,3.46,10.66
736341,2017-01-12,-18.7,-75.0,-75.0,-61.53,24.83,6.89,2.67,10.19
736342,2017-01-13,-18.7,-75.0,-75.0,-68.27,24.1,6.23,1.88,9.72
736343,2017-01-14,-18.7,-75.0,-75.0,-75.0,23.37,5.58,1.08,9.26
736344,2017-01-15,-18.7,-75.0,-75.0,-75.0,22.63,4.92,0.29,8.66
736345,2017-01-16,-18.7,-75.0,-75.0,-75.0,19.27,4.27,-0.5,8.07
736346,2017-01-17,-18.7,-75.0,-75.0,-75.0,15.9,3.78,-1.29,7.47
736347,2017-01-18,-18.7,-75.0,-75.0,-75.0,12.53,3.29,-1.78,6.88
736348,2017-01-19,11.3,62.0,-47.6,-70.43,11.45,4.32,-1.13,7.04
736349,2017-01-20,11.3,62.0,-20.2,-65.87,10.37,5.36,-0.48,7.21
736350,2017-01-21,11.3,62.0,7.2,-61.3,9.28,6.39,0.17,7.38
736351,2017-01-22,11.3,62.0,34.6,-56.73,8.2,7.42,0.82,7.54
736352,2017-01-23,11.3,62.0,62.0,-52.17,7.12,8.46,1.47,7.71
736353,2017-01-24,11.3,62.0,62.0,-47.6,6.03,9.49,2.12,7.88
736354,2017-01-25,11.3,62.0,62.0,-43.03,4.95,10.52,2.77,8.04
736355,2017-01-26,11.3,62.0,62.0,-38.47,3.87,11.56,3.42,8.21
736356,2017-01-27,11.3,62.0,62.0,-33.9,2.78,12.59,4.07,8.38
736357,2017-01-28,11.3,62.0,62.0,-29.33,1.7,13.62,4.72,8.54
736358,2017-01-29,11.3,62.0,62.0,-24.77,0.62,14.66,5.37,8.71
736359,2017-01-30,11.3,62.0,62.0,-20.2,-0.47,15.69,6.02,8.88
736360,2017-01-31,11.3,62.0,62.0,-15.63,-1.55,16.72,6.67,9.04
736361,2017-02-01,11.3,62.0,62.0,-11.07,-2.63,17.76,7.32,9.21
736362,2017-02-02,11.3,62.0,62.0,-6.5,-3.72,18.79,7.97,9.38
736363,2017-02-03,11.3,62.0,62.0,-1.93,-4.8,19.82,8.62,9.54
736364,2017-02-04,11.3,62.0,62.0,2.63,-5.88,20.86,9.27,9.71
736365,2017-02-05,11.3,62.0,62.0,7.2,-6.97,21.89,9.92,9.88
736366,2017-02-06,11.3,62.0,62.0,11.77,-8.05,22.92,10.57,10.04
736367,2017-02-07,11.3,62.0,62.0,16.33,-9.13,23.96,11.22,10.21
736368,2017-02-08,11.3,62.0,62.0,20.9,-10.22,24.99,11.87,10.38
736369,2017-02-09,11.3,62.0,62.0,25.47,-11.3,26.02,12.52,10.54
736370,2017-02-10,11.3,62.0,62.0,30.03,-12.38,27.06,13.17,10.71
736371,2017-02-11,11.3,62.0,62.0,34.6,-13.47,28.09,13.82,10.88
736372,2017-02-12,11.3,62.0,62.0,39.17,-14.55,29.12,14.47,11.11
736373,2017-02-13,11.3,62.0,62.0,43.73,-15.63,30.16,15.12,11.34
736374,2017-02-14,11.3,62.0,62.0,48.3,-13.35,31.19,15.77,11.58
736375,2017-02-15,11.3,62.0,62.0,52.87,-11.07,30.47,16.42,11.81
736376,2017-02-16,-2.6,-2.0,49.2,55.3,-9.85,29.03,16.66,11.69
736377,2017-02-17,-2.6,-2.0,36.4,57.73,-8.63,27.6,16.9,11.57
736378,2017-02-18,-2.6,-2.0,23.6,55.6,-7.42,26.17,17.14,11.44
736379,2017-02-19,-2.6,-2.0,10.8,53.47,-6.2,24.73,17.38,11.32
736380,2017-02-20,-2.6,-2.0,-2.0,51.33,-4.98,23.3,17.62,11.2
736381,2017-02-21,-2.6,-2.0,-2.0,49.2,-3.77,21.87,17.87,11.08
736382,2017-02-22,-2.6,-2.0,-2.0,47.07,-2.55,20.43,18.11,10.96
736383,2017-02-23,-2.6,-2.0,-2.0,44.93,-1.33,19.0,18.35,10.83
736384,2017-02-24,-2.6,-2.0,-2.0,42.8,-0.12,17.57,18.59,10.71
736385,2017-02-25,-2.6,-2.0,-2.0,40.67,1.1,16.13,18.83,10.59
736386,2017-02-26,-2.6,-2.0,-2.0,38.53,2.32,14.7,19.08,10.47
736387,2017-02-27,-2.6,-2.0,-2.0,36.4,3.53,13.27,19.32,10.34
736388,2017-02-28,-2.6,-2.0,-2.0,34.27,4.75,11.83,19.56,10.22
736389,2017-03-01,-2.6,-2.0,-2.0,32.13,5.97,10.4,19.8,10.1
736390,2017-03-02,-2.6,-2.0,-2.0,30.0,7.18,8.97,20.04,9.98
736391,2017-03-03,-2.6,-2.0,-2.0,27.87,8.4,7.53,20.28,9.86
736392,2017-03-04,-2.6,-2.0,-2.0,25.73,9.62,6.1,20.52,9.73
736393,2017-03-05,-2.6,-2.0,-2.0,23.6,10.83,4.67,20.77,9.61
736394,2017-03-06,-2.6,-2.0,-2.0,21.47,12.05,3.23,21.01,9.49
736395,2017-03-07,-2.6,-2.0,-2.0,19.33,13.27,1.8,21.25,9.37
736396,2017-03-08,-2.6,-2.0,-2.0,17.2,14.48,0.37,21.49,9.24
736397,2017-03-09,-2.6,-2.0,-2.0,15.07,15.7,-1.07,21.73,9.12
736398,2017-03-10,-2.6,-2.0,-2.0,12.93,16.92,-2.5,21.98,9.0
736399,2017-03-11,-2.6,-2.0,-2.0,10.8,18.13,-3.93,22.22,8.88
736400,2017-03-12,-2.6,-2.0,-2.0,8.67,19.35,-5.37,22.46,8.76
736401,2017-03-13,-2.6,-2.0,-2.0,6.53,20.57,-6.8,22.7,8.63
736402,2017-03-14,-2.6,-2.0,-2.0,4.4,21.78,-8.23,22.94,8.51
736403,2017-03-15,-2.6,-2.0,-2.0,2.27,23.0,-9.67,23.18,8.39
736404,2017-03-16,3.0,24.0,3.2,1.0,24.65,-8.57,23.64,8.41
736405,2017-03-17,3.0,24.0,8.4,-0.27,26.3,-7.47,22.78,8.43
736406,2017-03-18,3.0,24.0,13.6,0.6,27.95,-6.37,21.92,8.46
736407,2017-03-19,3.0,24.0,18.8,1.47,29.6,-5.27,21.07,8.68
736408,2017-03-20,3.0,24.0,24.0,2.33,28.97,-4.17,20.21,8.9
736409,2017-03-21,3.0,24.0,24.0,3.2,28.33,-3.07,19.35,9.12
736410,2017-03-22,3.0,24.0,24.0,4.07,27.7,-1.97,18.49,9.34
736411,2017-03-23,3.0,24.0,24.0,4.93,27.07,-0.87,17.63,9.57
736412,2017-03-24,3.0,24.0,24.0,5.8,26.43,0.23,16.77,9.79
736413,2017-03-25,3.0,24.0,24.0,6.67,25.8,1.33,15.92,10.01
736414,2017-03-26,3.0,24.0,24.0,7.53,25.17,2.43,15.06,10.23
736415,2017-03-27,3.0,24.0,24.0,8.4,24.53,3.53,14.2,10.46
736416,2017-03-28,3.0,24.0,24.0,9.27,23.9,4.63,13.34,10.68
736417,2017-03-29,3.0,24.0,24.0,10.13,23.27,5.73,12.48,10.9
736418,2017-03-30,3.0,24.0,24.0,11.0,22.63,6.83,11.62,11.12
736419,2017-03-31,3.0,24.0,24.0,11.87,22.0,7.93,10.77,11.34
736420,2017-04-01,3.0,24.0,24.0,12.73,21.37,9.03,9.91,11.57
736421,2017-04-02,3.0,24.0,24.0,13.6,20.73,10.13,9.05,11.79
736422,2017-04-03,3.0,24.0,24.0,14.47,20.1,11.23,8.19,12.01
736423,2017-04-04,3.0,24.0,24.0,15.33,19.47,12.33,7.33,12.23
736424,2017-04-05,3.0,24.0,24.0,16.2,18.83,13.43,6.48,12.46
736425,2017-04-06,3.0,24.0,24.0,17.07,18.2,14.53,5.62,12.68
736426,2017-04-07,3.0,24.0,24.0,17.93,17.57,15.63,4.76,12.9
736427,2017-04-08,3.0,24.0,24.0,18.8,16.93,16.73,3.9,13.12
736428,2017-04-09,3.0,24.0,24.0,19.67,16.3,17.83,3.04,13.34
736429,2017-04-10,3.0,24.0,24.0,20.53,15.67,18.93,2.18,13.57
736430,2017-04-11,3.0,24.0,24.0,21.4,15.03,20.03,1.32,13.79
736431,2017-04-12,3.0,24.0,24.0,22.27,14.4,21.13,0.47,14.01
736432,2017-04-13,3.0,24.0,24.0,23.13,13.77,22.23,-0.39,14.23
736433,2017-04-14,3.0,24.0,24.0,24.0,13.13,23.33,-1.25,14.46
736434,2017-04-15,3.0,24.0,24.0,24.0,12.5,24.43,-0.42,14.68
736435,2017-04-16,3.0,24.0,24.0,24.0,11.87,25.53,0.4,14.9
736436,2017-04-17,3.0,24.0,24.0,24.0,12.3,26.63,1.23,15.21
736437,2017-04-18,-6.8,-21.0,15.0,22.5,11.98,27.23,1.68,15.26
736438,2017-04-19,-6.8,-21.0,6.0,21.0,11.67,26.31,2.12,15.32
736439,2017-04-20,-6.8,-21.0,-3.0,19.5,11.35,25.39,2.58,15.37
736440,2017-04-21,-6.8,-21.0,-12.0,18.0,11.03,24.47,3.02,15.43
736441,2017-04-22,-6.8,-21.0,-21.0,16.5,10.72,23.54,3.48,15.48
736442,2017-04-23,-6.8,-21.0,-21.0,15.0,10.4,22.62,3.92,15.54
736443,2017-04-24,-6.8,-21.0,-21.0,13.5,10.08,21.7,4.38,15.59
736444,2017-04-25,-6.8,-21.0,-21.0,12.0,9.77,20.78,4.82,15.65
736445,2017-04-26,-6.8,-21.0,-21.0,10.5,9.45,19.86,5.28,15.71
736446,2017-04-27,-6.8,-21.0,-21.0,9.0,9.13,18.93,5.72,15.76
736447,2017-04-28,-6.8,-21.0,-21.0,7.5,8.82,18.01,6.18,15.82
736448,2017-04-29,-6.8,-21.0,-21.0,6.0,8.5,17.09,6.62,15.87
736449,2017-04-30,-6.8,-21.0,-21.0,4.5,8.18,16.17,7.08,15.93
736450,2017-05-01,-6.8,-21.0,-21.0,3.0,7.87,15.24,7.52,15.98
736451,2017-05-02,-6.8,-21.0,-21.0,1.5,7.55,14.32,7.98,16.04
736452,2017-05-03,-6.8,-21.0,-21.0,0.0,7.23,13.4,8.43,16.09
736453,2017-05-04,-6.8,-21.0,-21.0,-1.5,6.92,12.48,8.88,16.15
736454,2017-05-05,-6.8,-21.0,-21.0,-3.0,6.6,11.56,9.32,16.21
736455,2017-05-06,-6.8,-21.0,-21.0,-4.5,6.28,10.63,9.78,16.26
736456,2017-05-07,-6.8,-21.0,-21.0,-6.0,5.97,9.71,10.22,16.32
736457,2017-05-08,-6.8,-21.0,-21.0,-7.5,5.65,8.79,10.68,16.37
736458,2017-05-09,-6.8,-21.0,-21.0,-9.0,5.33,7.87,11.12,16.43
736459,2017-05-10,-6.8,-21.0,-21.0,-10.5,5.02,6.94,11.58,16.48
736460,2017-05-11,-6.8,-21.0,-21.0,-12.0,4.7,6.02,12.02,16.54
736461,2017-05-12,-6.8,-21.0,-21.0,-13.5,4.38,5.1,12.48,16.59
736462,2017-05-13,-6.8,-21.0,-21.0,-15.0,4.07,4.18,12.92,16.65
736463,2017-05-14,-6.8,-21.0,-21.0,-16.5,3.75,3.26,13.38,16.71
736464,2017-05-15,-6.8,-21.0,-21.0,-18.0,3.0,2.33,13.82,16.76
736465,2017-05-16,-2.6,-2.0,-17.2,-18.87,2.57,1.62,14.43,16.04
736466,2017-05-17,-2.6,-2.0,-13.4,-19.73,2.13,1.62,15.04,15.33
736467,2017-05-18,-2.6,-2.0,-9.6,-19.1,1.7,1.62,15.65,14.61
736468,2017-05-19,-2.6,-2.0,-5.8,-18.47,1.27,1.62,15.12,13.89
736469,2017-05-20,-2.6,-2.0,-2.0,-17.83,0.83,1.62,14.58,13.18
736470,2017-05-21,-2.6,-2.0,-2.0,-17.2,0.4,1.62,14.05,12.46
736471,2017-05-22,-2.6,-2.0,-2.0,-16.57,-0.03,1.62,13.52,11.74
736472,2017-05-23,-2.6,-2.0,-2.0,-15.93,-0.47,1.62,12.98,11.03
736473,2017-05-24,-2.6,-2.0,-2.0,-15.3,-0.9,1.62,12.45,10.31
736474,2017-05-25,-2.6,-2.0,-2.0,-14.67,-1.33,1.62,11.92,9.59
736475,2017-05-26,-2.6,-2.0,-2.0,-14.03,-1.77,1.62,11.38,8.88
736476,2017-05-27,-2.6,-2.0,-2.0,-13.4,-2.2,1.62,10.85,8.16
736477,2017-05-28,-2.6,-2.0,-2.0,-12.77,-2.63,1.62,10.32,7.44
736478,2017-05-29,-2.6,-2.0,-2.0,-12.13,-3.07,1.62,9.78,6.73
736479,2017-05-30,-2.6,-2.0,-2.0,-11.5,-3.5,1.62,9.25,6.01
736480,2017-05-31,-2.6,-2.0,-2.0,-10.87,-3.93,1.62,8.72,5.29
736481,2017-06-01,-2.6,-2.0,-2.0,-10.23,-4.37,1.62,8.18,4.58
736482,2017-06-02,-2.6,-2.0,-2.0,-9.6,-4.8,1.62,7.65,3.86
736483,2017-06-03,-2.6,-2.0,-2.0,-8.97,-5.23,1.62,7.12,3.14
736484,2017-06-04,-2.6,-2.0,-2.0,-8.33,-5.67,1.62,6.58,2.43
736485,2017-06-05,-2.6,-2.0,-2.0,-7.7,-6.1,1.62,6.05,1.71
736486,2017-06-06,-2.6,-2.0,-2.0,-7.07,-6.53,1.62,5.52,0.99
736487,2017-06-07,-2.6,-2.0,-2.0,-6.43,-6.97,1.62,4.98,0.28
736488,2017-06-08,-2.6,-2.0,-2.0,-5.8,-7.4,1.62,4.45,-0.44
736489,2017-06-09,-2.6,-2.0,-2.0,-5.17,-7.83,1.62,3.92,-1.16
736490,2017-06-10,-2.6,-2.0,-2.0,-4.53,-8.27,1.62,3.38,-1.87
736491,2017-06-11,-2.6,-2.0,-2.0,-3.9,-8.7,1.62,2.85,-2.59
736492,2017-06-12,-2.6,-2.0,-2.0,-3.27,-9.13,1.62,2.32,-3.31
736493,2017-06-13,-2.6,-2.0,-2.0,-2.63,-9.57,1.62,1.78,-4.02
736494,2017-06-14,-2.6,-2.0,-2.0,-2.0,-10.0,1.33,1.25,-3.62
736495,2017-06-15,-2.6,-2.0,-2.0,-2.0,-10.43,1.04,0.72,-3.21
736496,2017-06-16,-5.5,-15.0,-4.6,-2.43,-11.08,0.61,0.61,-2.88
736497,2017-06-17,-5.5,-15.0,-7.2,-2.87,-10.98,0.18,0.5,-2.54
736498,2017-06-18,-5.5,-15.0,-9.8,-3.3,-10.88,-0.26,0.39,-2.21
736499,2017-06-19,-5.5,-15.0,-12.4,-3.73,-10.78,-0.69,0.28,-1.88
736500,2017-06-20,-5.5,-15.0,-15.0,-4.17,-10.68,-1.12,0.18,-1.54
736501,2017-06-21,-5.5,-15.0,-15.0,-4.6,-10.58,-1.56,0.07,-1.21
736502,2017-06-22,-5.5,-15.0,-15.0,-5.03,-10.48,-1.99,-0.04,-0.88
736503,2017-06-23,-5.5,-15.0,-15.0,-5.47,-10.38,-2.42,-0.15,-0.54
736504,2017-06-24,-5.5,-15.0,-15.0,-5.9,-10.28,-2.86,-0.26,-0.21
736505,2017-06-25,-5.5,-15.0,-15.0,-6.33,-10.18,-3.29,-0.37,0.12
736506,2017-06-26,-5.5,-15.0,-15.0,-6.77,-10.08,-3.72,-0.48,0.46
736507,2017-06-27,-5.5,-15.0,-15.0,-7.2,-9.98,-4.16,-0.58,0.79
736508,2017-06-28,-5.5,-15.0,-15.0,-7.63,-9.88,-4.59,-0.69,1.12
736509,2017-06-29,-5.5,-15.0,-15.0,-8.07,-9.78,-5.02,-0.8,1.46
736510,2017-06-30,-5.5,-15.0,-15.0,-8.5,-9.68,-5.46,-0.91,1.79
736511,2017-07-01,-5.5,-15.0,-15.0,-8.93,-9.58,-5.89,-1.02,2.12
736512,2017-07-02,-5.5,-15.0,-15.0,-9.37,-9.48,-6.32,-1.12,2.46
736513,2017-07-03,-5.5,-15.0,-15.0,-9.8,-9.38,-6.76,-1.23,2.79
736514,2017-07-04,-5.5,-15.0,-15.0,-10.23,-9.28,-7.19,-1.34,3.12
736515,2017-07-05,-5.5,-15.0,-15.0,-10.67,-9.18,-7.62,-1.45,3.46
736516,2017-07-06,-5.5,-15.0,-15.0,-11.1,-9.08,-8.06,-1.56,3.79
736517,2017-07-07,-5.5,-15.0,-15.0,-11.53,-8.98,-8.49,-1.67,4.12
736518,2017-07-08,-5.5,-15.0,-15.0,-11.97,-8.88,-8.92,-1.78,4.46
736519,2017-07-09,-5.5,-15.0,-15.0,-12.4,-8.78,-9.36,-1.88,4.79
736520,2017-07-10,-5.5,-15.0,-15.0,-12.83,-8.68,-9.79,-1.99,5.12
736521,2017-07-11,-5.5,-15.0,-15.0,-13.27,-8.58,-10.22,-2.1,5.46
736522,2017-07-12,-5.5,-15.0,-15.0,-13.7,-8.48,-10.66,-2.21,5.79
736523,2017-07-13,-5.5,-15.0,-15.0,-14.13,-8.38,-11.09,-2.32,6.12
736524,2017-07-14,-5.5,-15.0,-15.0,-14.57,-8.28,-11.52,-2.64,6.46
736525,2017-07-15,-5.5,-15.0,-15.0,-15.0,-8.5,-11.96,-2.97,6.79
736526,2017-07-16,-5.5,-15.0,-15.0,-15.0,-8.72,-12.39,-3.29,7.12
736527,2017-07-17,-5.5,-15.0,-15.0,-15.0,-8.93,-12.32,-3.62,7.46
736528,2017-07-18,-5.5,-15.0,-15.0,-15.0,-9.15,-12.26,-3.94,7.03
736529,2017-07-19,8.3,48.0,-2.4,-12.9,-8.32,-11.49,-3.74,6.95
736530,2017-07-20,8.3,48.0,10.2,-10.8,-7.48,-10.72,-3.54,6.87
736531,2017-07-21,8.3,48.0,22.8,-8.7,-6.65,-9.96,-3.34,6.79
736532,2017-07-22,8.3,48.0,35.4,-6.6,-5.82,-9.19,-3.14,6.72
736533,2017-07-23,8.3,48.0,48.0,-4.5,-4.98,-8.42,-2.94,6.64
736534,2017-07-24,8.3,48.0,48.0,-2.4,-4.15,-7.66,-2.74,6.56
736535,2017-07-25,8.3,48.0,48.0,-0.3,-3.32,-6.89,-2.54,6.48
736536,2017-07-26,8.3,48.0,48.0,1.8,-2.48,-6.12,-2.34,6.41
736537,2017-07-27,8.3,48.0,48.0,3.9,-1.65,-5.36,-2.14,6.33
736538,2017-07-28,8.3,48.0,48.0,6.0,-0.82,-4.59,-1.94,6.25
736539,2017-07-29,8.3,48.0,48.0,8.1,0.02,-3.82,-1.74,6.17
736540,2017-07-30,8.3,48.0,48.0,10.2,0.85,-3.06,-1.54,6.09
736541,2017-07-31,8.3,48.0,48.0,12.3,1.68,-2.29,-1.34,6.02
736542,2017-08-01,8.3,48.0,48.0,14.4,2.52,-1.52,-1.14,5.94
736543,2017-08-02,8.3,48.0,48.0,16.5,3.35,-0.76,-0.94,5.86
736544,2017-08-03,8.3,48.0,48.0,18.6,4.18,0.01,-0.74,5.78
736545,2017-08-04,8.3,48.0,48.0,20.7,5.02,0.78,-0.54,5.71
736546,2017-08-05,8.3,48.0,48.0,22.8,5.85,1.54,-0.34,5.63
736547,2017-08-06,8.3,48.0,48.0,24.9,6.68,2.31,-0.14,5.55
736548,2017-08-07,8.3,48.0,48.0,27.0,7.52,3.08,0.06,5.47
736549,2017-08-08,8.3,48.0,48.0,29.1,8.35,3.84,0.26,5.39
736550,2017-08-09,8.3,48.0,48.0,31.2,9.18,4.61,0.46,5.32
736551,2017-08-10,8.3,48.0,48.0,33.3,10.02,5.38,0.66,5.24
736552,2017-08-11,8.3,48.0,48.0,35.4,10.85,6.14,0.86,5.16
736553,2017-08-12,8.3,48.0,48.0,37.5,11.68,6.91,1.06,5.08
736554,2017-08-13,8.3,48.0,48.0,39.6,12.52,7.68,1.26,5.01
736555,2017-08-14,8.3,48.0,48.0,41.7,13.35,8.23,1.46,4.93
736556,2017-08-15,8.3,48.0,48.0,43.8,14.4,8.79,1.66,5.21
736557,2017-08-16,-4.8,-12.0,36.0,43.9,14.45,8.68,1.73,5.15
736558,2017-08-17,-4.8,-12.0,24.0,44.0,14.5,8.57,1.81,5.09
736559,2017-08-18,-4.8,-12.0,12.0,42.0,14.55,8.46,1.88,5.04
736560,2017-08-19,-4.8,-12.0,0.0,40.0,14.6,8.34,1.96,4.98
736561,2017-08-20,-4.8,-12.0,-12.0,38.0,14.65,8.23,2.03,4.93
736562,2017-08-21,-4.8,-12.0,-12.0,36.0,14.7,8.12,2.11,4.87
736563,2017-08-22,-4.8,-12.0,-12.0,34.0,14.75,8.01,2.18,4.82
736564,2017-08-23,-4.8,-12.0,-12.0,32.0,14.8,7.9,2.26,4.76
736565,2017-08-24,-4.8,-12.0,-12.0,30.0,14.85,7.79,2.33,4.71
736566,2017-08-25,-4.8,-12.0,-12.0,28.0,14.9,7.68,2.41,4.65
736567,2017-08-26,-4.8,-12.0,-12.0,26.0,14.95,7.57,2.48,4.59
736568,2017-08-27,-4.8,-12.0,-12.0,24.0,15.0,7.46,2.56,4.54
736569,2017-08-28,-4.8,-12.0,-12.0,22.0,15.05,7.34,2.63,4.48
736570,2017-08-29,-4.8,-12.0,-12.0,20.0,15.1,7.23,2.71,4.43
736571,2017-08-30,-4.8,-12.0,-12.0,18.0,15.15,7.12,2.78,4.37
736572,2017-08-31,-4.8,-12.0,-12.0,16.0,15.2,7.01,2.86,4.32
736573,2017-09-01,-4.8,-12.0,-12.0,14.0,15.25,6.9,2.93,4.26
736574,2017-09-02,-4.8,-12.0,-12.0,12.0,15.3,6.79,3.01,4.21
736575,2017-09-03,-4.8,-12.0,-12.0,10.0,15.35,6.68,3.08,4.15
736576,2017-09-04,-4.8,-12.0,-12.0,8.0,15.4,6.57,3.16,4.09
736577,2017-09-05,-4.8,-12.0,-12.0,6.0,15.45,6.46,3.23,4.04
736578,2017-09-06,-4.8,-12.0,-12.0,4.0,15.5,6.34,3.31,3.98
736579,2017-09-07,-4.8,-12.0,-12.0,2.0,15.55,6.23,3.38,3.93
736580,2017-09-08,-4.8,-12.0,-12.0,0.0,15.6,6.12,3.46,3.87
736581,2017-09-09,-4.8,-12.0,-12.0,-2.0,15.65,6.01,3.53,3.82
736582,2017-09-10,-4.8,-12.0,-12.0,-4.0,15.7,5.9,3.61,3.76
736583,2017-09-11,-4.8,-12.0,-12.0,-6.0,15.75,5.79,3.68,3.71
736584,2017-09-12,-4.8,-12.0,-12.0,-8.0,15.8,5.68,3.76,3.51
736585,2017-09-13,-4.8,-12.0,-12.0,-10.0,15.85,5.57,3.68,3.31
736586,2017-09-14,-4.8,-12.0,-12.0,-12.0,15.9,5.6,3.59,3.11
736587,2017-09-15,-4.8,-12.0,-12.0,-12.0,15.95,5.63,3.51,2.91
736588,2017-09-16,-4.8,-12.0,-12.0,-12.0,16.0,5.67,3.42,2.71
736589,2017-09-17,-4.8,-12.0,-12.0,-12.0,15.0,5.7,3.34,2.51
736590,2017-09-18,-4.8,-12.0,-12.0,-12.0,14.0,5.73,3.26,2.31
736591,2017-09-19,-0.8,7.0,-8.2,-11.37,13.32,5.98,3.33,2.21
736592,2017-09-20,-0.8,7.0,-4.4,-10.73,12.63,6.22,3.41,2.12
736593,2017-09-21,-0.8,7.0,-0.6,-10.1,11.95,6.47,3.48,2.02
736594,2017-09-22,-0.8,7.0,3.2,-9.47,11.27,6.71,3.56,1.93
736595,2017-09-23,-0.8,7.0,7.0,-8.83,10.58,6.96,3.63,1.83
736596,2017-09-24,-0.8,7.0,7.0,-8.2,9.9,7.2,3.71,1.74
736597,2017-09-25,-0.8,7.0,7.0,-7.57,9.22,7.44,3.78,1.64
736598,2017-09-26,-0.8,7.0,7.0,-6.93,8.53,7.69,3.86,1.55
736599,2017-09-27,-0.8,7.0,7.0,-6.3,7.85,7.93,3.93,1.46
736600,2017-09-28,-0.8,7.0,7.0,-5.67,7.17,8.18,4.01,1.36
